,country,year,total,sex,suicides_no,population
16230,Singapore,1990,2022.4,male,63,359200
16231,Singapore,1990,2022.4,male,47,299900
16232,Singapore,1990,2022.4,female,43,289400
16233,Singapore,1990,2022.4,male,31,236800
16234,Singapore,1990,2022.4,female,42,349400
16235,Singapore,1990,2022.4,female,17,225500
16236,Singapore,1990,2022.4,male,2,209400
16237,Singapore,1990,2022.4,female,1,194700
16238,Singapore,1991,2022.4,male,16,25000
16239,Singapore,1991,2022.4,female,21,36700
16240,Singapore,1991,2022.4,male,38,144300
16241,Singapore,1991,2022.4,female,25,150800
16242,Singapore,1991,2022.4,male,44,301200
16243,Singapore,1991,2022.4,male,54,379500
16244,Singapore,1991,2022.4,male,25,231300
16245,Singapore,1991,2022.4,female,28,292600
16246,Singapore,1991,2022.4,female,16,221500
16247,Singapore,1991,2022.4,female,25,369500
16248,Singapore,1991,2022.4,female,4,195900
16249,Singapore,1991,2022.4,male,0,211000
16250,Singapore,1992,2022.4,male,15,26000
16251,Singapore,1992,2022.4,female,20,38200
16252,Singapore,1992,2022.4,male,26,147100
16253,Singapore,1992,2022.4,female,27,153300
16254,Singapore,1992,2022.4,male,43,299300
16255,Singapore,1992,2022.4,male,53,400800
16256,Singapore,1992,2022.4,female,28,293200
16257,Singapore,1992,2022.4,male,21,228100
16258,Singapore,1992,2022.4,female,32,391200
16259,Singapore,1992,2022.4,female,9,220000
16260,Singapore,1992,2022.4,male,2,211000
16261,Singapore,1992,2022.4,female,1,195800
16262,Singapore,1993,2022.4,male,26,26800
16263,Singapore,1993,2022.4,female,20,39500
16264,Singapore,1993,2022.4,male,31,151200
16265,Singapore,1993,2022.4,male,56,420500
16266,Singapore,1993,2022.4,female,21,157900
16267,Singapore,1993,2022.4,male,36,296600
16268,Singapore,1993,2022.4,male,19,224300
16269,Singapore,1993,2022.4,female,28,411300
16270,Singapore,1993,2022.4,female,19,292900
16271,Singapore,1993,2022.4,female,13,217700
16272,Singapore,1993,2022.4,female,1,200800
16273,Singapore,1993,2022.4,male,0,216300
16274,Singapore,1994,2022.4,male,24,27500
16275,Singapore,1994,2022.4,female,23,40500
16276,Singapore,1994,2022.4,male,37,157700
16277,Singapore,1994,2022.4,female,26,165300
16278,Singapore,1994,2022.4,male,69,439100
16279,Singapore,1994,2022.4,male,35,291200
16280,Singapore,1994,2022.4,male,24,222900
16281,Singapore,1994,2022.4,female,39,429400
16282,Singapore,1994,2022.4,female,19,216300
16283,Singapore,1994,2022.4,female,17,291500
16284,Singapore,1994,2022.4,female,2,207500
16285,Singapore,1994,2022.4,male,1,223300
16286,Singapore,1995,2022.4,male,32,28200
16287,Singapore,1995,2022.4,female,24,41800
16288,Singapore,1995,2022.4,male,46,164600
16289,Singapore,1995,2022.4,male,92,457000
16290,Singapore,1995,2022.4,female,28,172900
16291,Singapore,1995,2022.4,female,50,447500
16292,Singapore,1995,2022.4,male,31,286200
16293,Singapore,1995,2022.4,male,23,221900
16294,Singapore,1995,2022.4,female,16,215400
16295,Singapore,1995,2022.4,female,20,289600
16296,Singapore,1995,2022.4,male,2,228000
16297,Singapore,1995,2022.4,female,0,212200
16298,Singapore,1996,2022.4,male,26,28800
16299,Singapore,1996,2022.4,female,21,42600
16300,Singapore,1996,2022.4,male,21,171300
16301,Singapore,1996,2022.4,male,34,283600
16302,Singapore,1996,2022.4,male,50,475400
16303,Singapore,1996,2022.4,female,19,180800
16304,Singapore,1996,2022.4,male,20,220500
16305,Singapore,1996,2022.4,female,17,289000
16306,Singapore,1996,2022.4,female,21,465900
16307,Singapore,1996,2022.4,female,6,213600
16308,Singapore,1996,2022.4,female,3,217600
16309,Singapore,1996,2022.4,male,1,234000
16310,Singapore,1997,2022.4,male,24,29500
16311,Singapore,1997,2022.4,female,15,43700
16312,Singapore,1997,2022.4,male,36,176100
16313,Singapore,1997,2022.4,male,44,282000
16314,Singapore,1997,2022.4,male,74,495200
16315,Singapore,1997,2022.4,female,29,289500
16316,Singapore,1997,2022.4,female,18,186200
16317,Singapore,1997,2022.4,female,34,485900
16318,Singapore,1997,2022.4,male,15,218600
16319,Singapore,1997,2022.4,female,10,211600
16320,Singapore,1997,2022.4,male,3,238600
16321,Singapore,1997,2022.4,female,1,223100
16322,Singapore,1998,2022.4,male,20,30200
16323,Singapore,1998,2022.4,female,20,45000
16324,Singapore,1998,2022.4,male,45,180700
16325,Singapore,1998,2022.4,female,35,191000
16326,Singapore,1998,2022.4,male,41,281300
16327,Singapore,1998,2022.4,male,69,515800
16328,Singapore,1998,2022.4,male,22,216100
16329,Singapore,1998,2022.4,female,24,291400
16330,Singapore,1998,2022.4,female,15,209400
16331,Singapore,1998,2022.4,female,34,507300
16332,Singapore,1998,2022.4,male,3,243800
16333,Singapore,1998,2022.4,female,0,228200
16334,Singapore,1999,2022.4,male,21,31400
16335,Singapore,1999,2022.4,male,43,186300
16336,Singapore,1999,2022.4,female,8,46100
16337,Singapore,1999,2022.4,male,75,535500
16338,Singapore,1999,2022.4,male,31,277300
16339,Singapore,1999,2022.4,female,16,197700
16340,Singapore,1999,2022.4,female,39,527100
16341,Singapore,1999,2022.4,male,15,214200
16342,Singapore,1999,2022.4,female,16,289800
16343,Singapore,1999,2022.4,female,8,207400
16344,Singapore,1999,2022.4,female,3,234400
16345,Singapore,1999,2022.4,male,2,249900
16346,Singapore,2000,2022.4,male,16,32600
16347,Singapore,2000,2022.4,male,48,189200
16348,Singapore,2000,2022.4,female,11,47400
16349,Singapore,2000,2022.4,male,87,555800
16350,Singapore,2000,2022.4,male,34,271100
16351,Singapore,2000,2022.4,female,44,548100
16352,Singapore,2000,2022.4,female,16,201600
16353,Singapore,2000,2022.4,female,16,208300
16354,Singapore,2000,2022.4,male,14,215200
16355,Singapore,2000,2022.4,female,17,286400
16356,Singapore,2000,2022.4,male,5,253800
16357,Singapore,2000,2022.4,female,1,238100
16358,Singapore,2001,2022.4,male,18,34800
16359,Singapore,2001,2022.4,female,12,50200
16360,Singapore,2001,2022.4,male,40,194800
16361,Singapore,2001,2022.4,male,43,265800
16362,Singapore,2001,2022.4,male,65,573200
16363,Singapore,2001,2022.4,male,21,216300
16364,Singapore,2001,2022.4,female,20,207900
16365,Singapore,2001,2022.4,female,44,566000
16366,Singapore,2001,2022.4,female,16,209200
16367,Singapore,2001,2022.4,female,21,283700
16368,Singapore,2001,2022.4,male,3,258300
16369,Singapore,2001,2022.4,female,2,242800
16370,Singapore,2002,2022.4,male,19,37200
16371,Singapore,2002,2022.4,female,19,53600
16372,Singapore,2002,2022.4,male,33,206500
16373,Singapore,2002,2022.4,male,87,582400
16374,Singapore,2002,2022.4,male,38,265900
16375,Singapore,2002,2022.4,female,20,209600
16376,Singapore,2002,2022.4,female,52,576200
16377,Singapore,2002,2022.4,female,18,220400
16378,Singapore,2002,2022.4,female,20,286100
16379,Singapore,2002,2022.4,male,15,216400
16380,Singapore,2002,2022.4,female,0,247700
16381,Singapore,2002,2022.4,male,0,263200
16382,Singapore,2003,2022.4,male,22,39400
16383,Singapore,2003,2022.4,female,16,57000
16384,Singapore,2003,2022.4,male,39,218800
16385,Singapore,2003,2022.4,male,38,263800
16386,Singapore,2003,2022.4,male,76,592400
16387,Singapore,2003,2022.4,female,26,232800
16388,Singapore,2003,2022.4,male,24,221500
16389,Singapore,2003,2022.4,female,42,586600
16390,Singapore,2003,2022.4,female,20,286600
16391,Singapore,2003,2022.4,female,13,214300
16392,Singapore,2003,2022.4,female,2,248900
16393,Singapore,2003,2022.4,male,2,264100
16394,Singapore,2004,2022.4,male,24,42100
16395,Singapore,2004,2022.4,female,14,60900
16396,Singapore,2004,2022.4,male,46,231800
16397,Singapore,2004,2022.4,male,87,598400
16398,Singapore,2004,2022.4,female,32,246500
16399,Singapore,2004,2022.4,male,34,263100
16400,Singapore,2004,2022.4,female,52,597700
16401,Singapore,2004,2022.4,female,18,287900
16402,Singapore,2004,2022.4,male,13,228400
16403,Singapore,2004,2022.4,female,10,220500
16404,Singapore,2004,2022.4,female,4,243800
16405,Singapore,2004,2022.4,male,1,260300
16406,Singapore,2005,2022.4,male,32,44200
16407,Singapore,2005,2022.4,male,56,245000
16408,Singapore,2005,2022.4,female,11,64200
16409,Singapore,2005,2022.4,male,99,605700
16410,Singapore,2005,2022.4,male,37,265600
16411,Singapore,2005,2022.4,female,27,259500
16412,Singapore,2005,2022.4,female,50,604300
16413,Singapore,2005,2022.4,male,16,233900
16414,Singapore,2005,2022.4,female,13,225500
16415,Singapore,2005,2022.4,female,15,289600
16416,Singapore,2005,2022.4,female,3,244900
16417,Singapore,2005,2022.4,male,0,260000
16418,Singapore,2006,2022.4,male,14,46700
16419,Singapore,2006,2022.4,female,19,67600
16420,Singapore,2006,2022.4,male,58,258800
16421,Singapore,2006,2022.4,male,118,615500
16422,Singapore,2006,2022.4,female,39,273400
16423,Singapore,2006,2022.4,male,25,267200
16424,Singapore,2006,2022.4,female,55,616100
16425,Singapore,2006,2022.4,female,24,292800
16426,Singapore,2006,2022.4,male,15,240400
16427,Singapore,2006,2022.4,female,3,231800
16428,Singapore,2006,2022.4,female,1,243400
16429,Singapore,2006,2022.4,male,1,258200
16430,Singapore,2007,2022.4,male,27,45000
16431,Singapore,2007,2022.4,female,17,68300
16432,Singapore,2007,2022.4,male,41,267000
16433,Singapore,2007,2022.4,female,40,281800
16434,Singapore,2007,2022.4,male,77,609000
16435,Singapore,2007,2022.4,male,28,263500
16436,Singapore,2007,2022.4,male,24,242200
16437,Singapore,2007,2022.4,female,46,608800
16438,Singapore,2007,2022.4,female,18,285500
16439,Singapore,2007,2022.4,female,10,233600
16440,Singapore,2007,2022.4,female,0,235100
16441,Singapore,2007,2022.4,male,0,249800
16442,Singapore,2008,2022.4,male,28,47500
16443,Singapore,2008,2022.4,female,13,71800
16444,Singapore,2008,2022.4,male,49,282300
16445,Singapore,2008,2022.4,male,93,615400
16446,Singapore,2008,2022.4,male,27,265900
16447,Singapore,2008,2022.4,female,29,296800
16448,Singapore,2008,2022.4,female,45,616400
16449,Singapore,2008,2022.4,female,14,287100
16450,Singapore,2008,2022.4,female,11,240800
16451,Singapore,2008,2022.4,male,9,247500
16452,Singapore,2008,2022.4,male,1,245300
16453,Singapore,2008,2022.4,female,0,232100
16454,Singapore,2009,2022.4,male,22,50400
16455,Singapore,2009,2022.4,female,18,75900
16456,Singapore,2009,2022.4,male,50,299900
16457,Singapore,2009,2022.4,male,99,623400
16458,Singapore,2009,2022.4,male,41,274700
16459,Singapore,2009,2022.4,female,33,313500
16460,Singapore,2009,2022.4,male,21,254400
16461,Singapore,2009,2022.4,female,40,626800
16462,Singapore,2009,2022.4,female,11,250100
16463,Singapore,2009,2022.4,female,9,296900
16464,Singapore,2009,2022.4,female,3,228900
16465,Singapore,2009,2022.4,male,2,241200
16466,Singapore,2010,2022.4,male,27,53300
16467,Singapore,2010,2022.4,male,48,315800
16468,Singapore,2010,2022.4,male,94,625200
16469,Singapore,2010,2022.4,female,12,80900
16470,Singapore,2010,2022.4,female,28,329000
16471,Singapore,2010,2022.4,male,20,274300
16472,Singapore,2010,2022.4,female,34,630600
16473,Singapore,2010,2022.4,female,13,252900
16474,Singapore,2010,2022.4,female,12,296900
16475,Singapore,2010,2022.4,male,7,257900
16476,Singapore,2010,2022.4,male,1,235500
16477,Singapore,2010,2022.4,female,0,224500
16478,Singapore,2011,2022.4,male,18,55900
16479,Singapore,2011,2022.4,male,68,333700
16480,Singapore,2011,2022.4,female,12,84300
16481,Singapore,2011,2022.4,male,81,623200
16482,Singapore,2011,2022.4,female,42,347600
16483,Singapore,2011,2022.4,male,18,269000
16484,Singapore,2011,2022.4,female,35,631700
16485,Singapore,2011,2022.4,female,14,255000
16486,Singapore,2011,2022.4,male,12,260800
16487,Singapore,2011,2022.4,female,8,291100
16488,Singapore,2011,2022.4,female,0,219200
16489,Singapore,2011,2022.4,male,0,229400
16490,Singapore,2012,2022.4,male,21,58300
16491,Singapore,2012,2022.4,male,91,352500
16492,Singapore,2012,2022.4,female,15,87100
16493,Singapore,2012,2022.4,male,89,621200
16494,Singapore,2012,2022.4,female,66,632900
16495,Singapore,2012,2022.4,female,35,366600
16496,Singapore,2012,2022.4,male,22,263800
16497,Singapore,2012,2022.4,male,19,264800
16498,Singapore,2012,2022.4,female,17,258600
16499,Singapore,2012,2022.4,female,15,286200
16500,Singapore,2012,2022.4,female,1,214900
16501,Singapore,2012,2022.4,male,1,224700
16502,Singapore,2013,2022.4,male,25,61658
16503,Singapore,2013,2022.4,male,84,370242
16504,Singapore,2013,2022.4,female,14,91216
16505,Singapore,2013,2022.4,male,77,616200
16506,Singapore,2013,2022.4,male,30,264023
16507,Singapore,2013,2022.4,male,29,265275
16508,Singapore,2013,2022.4,female,30,384544
16509,Singapore,2013,2022.4,female,40,631208
16510,Singapore,2013,2022.4,female,15,257932
16511,Singapore,2013,2022.4,female,13,287210
16512,Singapore,2013,2022.4,female,0,211362
16513,Singapore,2013,2022.4,male,0,220586
16514,Singapore,2014,2022.4,male,29,66198
16515,Singapore,2014,2022.4,male,97,387256
16516,Singapore,2014,2022.4,male,73,611207
16517,Singapore,2014,2022.4,male,30,268258
16518,Singapore,2014,2022.4,female,10,97390
16519,Singapore,2014,2022.4,female,34,400651
16520,Singapore,2014,2022.4,male,20,259416
16521,Singapore,2014,2022.4,female,46,630881
16522,Singapore,2014,2022.4,female,9,289688
16523,Singapore,2014,2022.4,female,5,251839
16524,Singapore,2014,2022.4,female,1,209039
16525,Singapore,2014,2022.4,male,1,217547
16526,Singapore,2015,2022.4,male,15,71060
16527,Singapore,2015,2022.4,male,73,403996
16528,Singapore,2015,2022.4,male,79,606327
16529,Singapore,2015,2022.4,female,13,103599
16530,Singapore,2015,2022.4,male,30,270351
16531,Singapore,2015,2022.4,male,19,257780
16532,Singapore,2015,2022.4,female,28,416616
16533,Singapore,2015,2022.4,female,18,291298
16534,Singapore,2015,2022.4,female,15,249249
16535,Singapore,2015,2022.4,female,36,629999
16536,Singapore,2015,2022.4,male,2,213262
16537,Singapore,2015,2022.4,female,1,205578
16538,Slovakia,1992,2040.0,male,45,80914
16539,Slovakia,1992,2040.0,male,299,681903
16540,Slovakia,1992,2040.0,male,153,376475
16541,Slovakia,1992,2040.0,male,101,397370
16542,Slovakia,1992,2040.0,male,54,409337
16543,Slovakia,1992,2040.0,female,53,482354
16544,Slovakia,1992,2040.0,female,15,140211
16545,Slovakia,1992,2040.0,female,49,704576
16546,Slovakia,1992,2040.0,female,16,385070
16547,Slovakia,1992,2040.0,female,7,392659
16548,Slovakia,1992,2040.0,female,2,419798
16549,Slovakia,1992,2040.0,male,2,438561
16550,Slovakia,1993,2040.0,male,38,76871
16551,Slovakia,1993,2040.0,male,304,697893
16552,Slovakia,1993,2040.0,male,133,379898
16553,Slovakia,1993,2040.0,male,93,389917
16554,Slovakia,1993,2040.0,male,52,420445
16555,Slovakia,1993,2040.0,female,15,135118
16556,Slovakia,1993,2040.0,female,36,491822
16557,Slovakia,1993,2040.0,female,38,719170
16558,Slovakia,1993,2040.0,female,16,378035
16559,Slovakia,1993,2040.0,female,11,403487
16560,Slovakia,1993,2040.0,male,2,430319
16561,Slovakia,1993,2040.0,female,0,412285
16562,Slovakia,1994,2040.0,male,32,65983
16563,Slovakia,1994,2040.0,male,263,698995
16564,Slovakia,1994,2040.0,male,133,367426
16565,Slovakia,1994,2040.0,male,85,387422
16566,Slovakia,1994,2040.0,male,66,450907
16567,Slovakia,1994,2040.0,female,9,122342
16568,Slovakia,1994,2040.0,female,50,718166
16569,Slovakia,1994,2040.0,female,28,483484
16570,Slovakia,1994,2040.0,female,12,434306
16571,Slovakia,1994,2040.0,female,8,377351
16572,Slovakia,1994,2040.0,male,4,443362
16573,Slovakia,1994,2040.0,female,1,425114
16574,Slovakia,1995,2040.0,male,37,67938
16575,Slovakia,1995,2040.0,male,144,367372
16576,Slovakia,1995,2040.0,male,271,712185
16577,Slovakia,1995,2040.0,male,94,385556
16578,Slovakia,1995,2040.0,male,58,460307
16579,Slovakia,1995,2040.0,female,39,485289
16580,Slovakia,1995,2040.0,female,47,729026
16581,Slovakia,1995,2040.0,female,8,126028
16582,Slovakia,1995,2040.0,female,18,375575
16583,Slovakia,1995,2040.0,female,9,443602
16584,Slovakia,1995,2040.0,female,5,416980
16585,Slovakia,1995,2040.0,male,5,435374
16586,Slovakia,1996,2040.0,male,29,70501
16587,Slovakia,1996,2040.0,male,136,366561
16588,Slovakia,1996,2040.0,male,242,723992
16589,Slovakia,1996,2040.0,male,89,384759
16590,Slovakia,1996,2040.0,male,62,466866
16591,Slovakia,1996,2040.0,female,10,131422
16592,Slovakia,1996,2040.0,female,50,739024
16593,Slovakia,1996,2040.0,female,30,485389
16594,Slovakia,1996,2040.0,female,9,374451
16595,Slovakia,1996,2040.0,male,8,428880
16596,Slovakia,1996,2040.0,female,5,450138
16597,Slovakia,1996,2040.0,female,2,410453
16598,Slovakia,1997,2040.0,male,32,74296
16599,Slovakia,1997,2040.0,male,259,735016
16600,Slovakia,1997,2040.0,male,116,365411
16601,Slovakia,1997,2040.0,male,70,386309
16602,Slovakia,1997,2040.0,male,46,471096
16603,Slovakia,1997,2040.0,female,13,138765
16604,Slovakia,1997,2040.0,female,32,484165
16605,Slovakia,1997,2040.0,female,44,748326
16606,Slovakia,1997,2040.0,female,10,454003
16607,Slovakia,1997,2040.0,female,7,375884
16608,Slovakia,1997,2040.0,male,1,421702
16609,Slovakia,1997,2040.0,female,0,403416
16610,Slovakia,1998,2040.0,male,295,746000
16611,Slovakia,1998,2040.0,male,28,77400
16612,Slovakia,1998,2040.0,male,110,364300
16613,Slovakia,1998,2040.0,male,82,390300
16614,Slovakia,1998,2040.0,male,68,473000
16615,Slovakia,1998,2040.0,female,30,482800
16616,Slovakia,1998,2040.0,female,9,145500
16617,Slovakia,1998,2040.0,female,38,757700
16618,Slovakia,1998,2040.0,female,6,455200
16619,Slovakia,1998,2040.0,female,5,380100
16620,Slovakia,1998,2040.0,male,2,413300
16621,Slovakia,1998,2040.0,female,0,395500
16622,Slovakia,1999,2040.0,male,34,80000
16623,Slovakia,1999,2040.0,male,143,364300
16624,Slovakia,1999,2040.0,male,283,756700
16625,Slovakia,1999,2040.0,male,67,395600
16626,Slovakia,1999,2040.0,male,58,471800
16627,Slovakia,1999,2040.0,female,30,483100
16628,Slovakia,1999,2040.0,female,9,151500
16629,Slovakia,1999,2040.0,female,44,766900
16630,Slovakia,1999,2040.0,female,10,385400
16631,Slovakia,1999,2040.0,female,9,453700
